ngàng	494
khiêng	494
đọa	493
hê	492
rết	492
khưu	492
ngò	492
chững	492
ùn	491
dỏm	489
suan	487
nặm	486
chái	485
búng	485
biếu	484
tuột	484
thỉu	483
muông	482
vanh	482
nhạ	482
triêu	482
sửng	481
bầm	481
aum	481
diu	480
nhắt	480
gá	477
mum	477
vỉ	476
mích	475
lòi	474
hoẵng	473
rú	473
sậm	472
sẩy	472
héo	472
pá	470
đuống	470
tẫn	470
thít	469
vun	469
hừng	469
nắn	468
giỡn	468
xau	467
vụt	467
rườm	467
gật	466
phụt	466
tráp	465
chũi	462
pun	461
oải	461
cheong	461
gờm	460
cun	460
ngợm	459
thược	459
rí	458
giăm	458
thồ	457
riết	457
muống	456
chũ	456
xỏ	455
lẽo	455
lãn	455
nhụ	454
cùn	454
chạch	453
nhen	452
hám	452
thàn	452
ố	451
nục	451
mán	450
đút	449
bợ	449
đong	449
nguôi	447
mải	444
suông	444
bấc	444
soan	444
daun	444
ruồng	442
bêu	438
beng	438
lết	438
rươi	438
xú	438
qué	437
nết	437
huyến	436
bảnh	435
dum	434
tèo	433
mọn	433
dầy	433
nực	432
hờn	432
nhòa	432
ngùi	431
nhép	431
niang	431
túm	430
sì	428
quây	427
mịt	427
nẫm	426
nhơ	426
xuy	426
cún	425
dãn	425
sệt	424
aon	424
ối	423
nệm	422
quẩy	421
gung	420
đẽo	419
hõm	419
nập	418
khăm	418
rít	418
khập	417
đỉa	416
ròm	416
tùm	415
xiềng	415
gaim	415
tróc	414
ré	414
cạm	412
xới	412
nghẹn	411
dơ	411
vâu	411
ngông	410
dắc	410
bấn	409
lùa	408
liệm	408
đảnh	407
ỉ	405
cườm	405
ryn	405
xùm	405
xum	404
nhằng	404
khùng	404
kếp	403
nghếch	402
chòe	402
rát	401
rận	401
phay	400
lặt	400
têm	400
khư	398
chừa	398
véc	398
xắt	397
sãi	396
sển	396
mướp	396
ngoãn	394
quặt	393
xéo	393
mề	393
dian	393
trìu	393
poi	393
chơ	391
múc	391
buoi	390
choắt	390
hoanh	390
quem	389
ngố	389
sững	387
héc	387
dích	387
vê	386
ngợp	386
phèo	386
nghiến	385
hợt	385
xắn	385
nậu	385
pà	384
lả	384
xẻng	384
bịch	383
chaim	383
kẻo	383
luống	382
nhằn	382
đùn	382
chuoi	382
trảo	381
trập	380
nả	380
quở	379
ruin	379
sứt	379
đễ	378
sốp	378
dúi	378
nhú	378
tành	376
quẫn	376
tã	376
xom	375
rè	375
vãi	375
kiển	375
vam	375
duẫn	375
nãy	375
bấp	373
nhổn	373
guồng	372
tuôn	371
khuổi	369
nhá	369
hên	369
pui	369
mèn	368
mành	368
lảng	368
chọe	368
lain	368
lòa	367
soa	367
khom	366
diềm	365
hờ	364
ủa	364
vót	363
mánh	362
cót	361
rẩy	361
trẻo	361
đơ	360
trạo	360
laing	360
phốt	359
uổng	359
vôn	358
ừ	358
tym	357
xun	356
ên	356
lán	355
cọng	355
kym	355
khàn	354
cộp	354
xèo	353
gii	353
xáng	353
chỏ	352
nhỉnh	352
riệp	351
quam	351
rạ	350
xức	350
ẵm	350
khoằm	350
giở	349
vẹo	349
thãi	348
rầu	348
biang	348
nhẽo	347
gầu	345
xim	344
ngoa	344
rền	343
đỗi	343
muồi	343
aun	343
bem	343
cáy	342
truồng	341
dấp	340
ngỗi	340
nhợt	340
đờ	339
suoi	338
dái	338
khêu	337
lè	337
phau	337
khiễng	336
hoăng	336
thui	334
ĩ	334
lênh	333
gút	332
xan	332
níu	331
nhim	329
ngùng	329
nhỡ	329
ròi	328
xúy	327
lèng	325
bìu	325
bện	324
ghì	324
nhăng	323
ghẹo	323
ló	322
lạo	322
thếp	322
nghen	322
biều	321
thảnh	321
xó	320
lọi	320
trầy	320
láo	319
ốt	319
chuốc	318
thum	318
xai	317
nhoi	317
ngóng	317
rây	317
sùi	317
hoản	317
trĩn	317
trịch	316
treng	315
rưởi	315
dề	315
trót	315
sình	314
hoen	313
diam	313
chuôi	313
táu	312
giẽ	312
khuân	312
liệp	312
sủ	311
phin	311
đốp	310
rinh	310
tủi	310
thúng	309
chạc	309
quặp	309
sín	308
thăn	308
viu	308
mẩn	307
sắng	307
nhum	307
xối	307
panh	307
muan	307
ruan	306
pú	306
nhác	306
khóe	304
tở	304
thiam	304
thuân	303
ửng	303
phệ	303
nhành	302
piu	302
roan	301
xuyết	300
vén	300
hiêu	300
bạng	300
què	300
tiu	298
kỉnh	298
sặt	298
đềm	298
quải	298
bâng	298
thiềm	297
eom	297
vênh	297
lơi	296
tàm	296
chếch	296
chỉn	295
phui	295
huýt	295
xóc	295
thơi	294
ã	292
hòi	292
ngâu	292
láy	291
đờm	291
đọi	291
lởm	291
nít	291
cốp	291
dõng	290
nuốc	290
vựa	289
rá	288
ì	288
tời	288
sian	288
xon	287
thỉ	287
sàm	287
điêng	287
ké	287
tuốt	286
tầu	286
đên	285
mạp	285
xoai	285
rắm	284
hia	284
ngẩng	283
uân	283
dìa	283
lổ	282
nhối	282
chịt	281
ngót	281
muy	281
chuơng	281
chùng	280
nĩa	280
giũa	280
tria	280
kian	280
bẹt	279
nhuốm	278
sú	278
lõng	277
triêm	277
chãi	277
gắp	276
veo	276
ảng	275
pít	274
xiêng	274
chíp	273
lẳng	273
đít	273
nhè	273
iam	273
vánh	272
chận	272
rưới	272
théo	272
dượt	271
hỉnh	271
đần	271
nhàu	271
xiu	270
rọc	270
chụm	270
hổi	270
nhua	270
khuan	270
hùa	269
sạp	269
phuơng	268
nhõm	268
ruốc	268
nhọt	267
bòng	267
đuông	267
ngổ	267
uan	266
trấu	266
muỗm	266
bẽ	265
tring	265
nhẽ	264
rường	264
nhặng	263
huya	263
pí	262
pò	262
thòng	262
toạc	262
điệt	261
hích	261
nhừ	261
thím	261
chẵng	261
pym	260
đù	260
chy	259
ngáy	258
quàn	258
sênh	258
nhuan	257
chớm	257
tó	257
xoi	256
rệu	256
pín	256
đênh	255
hóm	255
hĩnh	255
dậm	255
gừ	255
phăng	254
chuyết	254
chá	254
víu	252
pian	252
ía	252
dòm	251
chởm	251
thiu	251
lơn	250
biu	250
bủa	250
byng	250
soài	249
gấc	249
bềnh	249
điến	249
cũi	249
tịt	249
nhặn	248
cơi	248
loe	248
pờ	247
nghiễn	247
giãi	247
vim	247
chấy	247
rên	246
rưng	246
khự	246
chội	245
lóe	245
trườn	245
trành	245
lú	245
vuơng	245
lynh	244
ngoằn	244
giáy	243
ngậy	243
luýt	243
ngáo	243
niệp	243
miểu	242
éo	242
vạm	242
ngái	242
hớt	241
lèn	241
ruổi	241
xỉa	240
ổng	240
dô	240
bím	240
khuây	239
vồn	239
sụ	237
hơ	237
khảnh	237
hẫng	237
cóng	236
cóp	235
pum	235
tụi	235
dèm	234
mền	234
gở	233
quăn	233
vối	233
giạ	233
peo	233
lỏi	233
siang	233
nhói	233
nạng	232
chầm	232
khem	231
duang	231
trối	230
nịch	229
dấm	229
chược	229
thoán	228
dôi	228
hủi	228
gié	227
loing	227
ché	226
ngượng	226
thày	225
dến	225
toang	225
giòng	225
ngóc	224
khoách	224
xệ	224
giốc	223
ắp	223
đượm	222
ngoảnh	222
nẻ	221
boing	221
chêm	221
nán	220
lấm	220
tuýp	220
vện	220
rống	220
hếch	220
réo	220
vại	219
phảng	219
hủa	219
òa	218
nian	218
ngớt	217
hững	217
rộp	217
oản	217
trom	217
phạ	216
cạch	216
naim	216
xiêu	215
loay	215
đận	215
ò	215
chằn	215
moan	214
bót	213
buốt	212
phướn	212
lòe	212
hing	212
khoắn	211
chột	211
mơn	211
ngước	211
xẹp	210
gông	210
bự	210
líp	210
nâm	210
bẻo	210
đác	209
riu	209
bợm	209
gẫm	209
tuơng	208
gâm	208
nín	208
mót	208
gụ	208
kiu	207
phàng	207
tét	206
dột	206
đăm	206
pôn	206
neom	206
chổ	205
hẵng	205
nhãng	205
cữ	204
kiang	204
ghẹ	204
lỳ	203
hoay	203
chò	203
vọ	203
nuông	203
rằn	202
miết	202
nịt	202
rợp	201
bian	201
vain	201
ngươn	201
rựa	201
đĩ	200
tuồn	200
xeon	200
gổ	200
tấy	200
nghĩnh	200
hĩ	200
gion	199
rôn	199
mố	199
ói	199
ngoèo	199
ợ	199
nễ	198
chác	198
chùi	198
dằng	197
khẽ	197
truông	197
ngạ	197
dáo	197
xạo	197
khua	196
ngổn	196
nhem	196
chùn	196
quẹo	196
nớt	196
trua	195
raum	195
xị	194
mướt	194
só	194
tuya	194
xổm	194
núng	194
thé	193
mẫm	193
ngật	193
khèn	192
phăn	192
chực	192
nhồng	192
thảng	191
bọng	191
rứa	191
hì	191
toanh	191
phom	191
hain	191
phỉnh	190
giắc	190
quạnh	190
lâng	190
chõng	190
rúng	190
thứu	190
chộp	190
dỗi	190
sạ	189
lóa	189
ngác	189
ní	188
moai	188
bập	188
bộn	188
quẹt	188
trờ	187
giếm	187
nẹp	187
nướu	187
thẩn	187
gôm	186
đòng	186
rén	186
chứt	186
nọi	185
giũ	185
háu	185
dăng	185
xuể	185
rờ	183
xuẩn	183
chường	183
thoắt	183
deon	183
lềnh	182
đìa	182
cộm	182
chửu	182
ngăm	182
gàu	182
kệch	182
bường	182
lém	182
kềm	181
kiềng	181
vịn	180
gồng	180
giâm	180
raym	180
nệ	179
cùm	179
ín	179
đằm	179
thoan	179
diết	179
gáp	178
cuồn	178
trắm	178
liễm	178
liệng	178
xuýt	178
tiêng	177
lới	177
ngỗ	177
rỗ	177
aom	177
nạm	177
vón	176
lắt	175
bươu	175
đểu	175
cức	175
ngấy	175
soai	175
phùn	174
bặm	174
phưởng	174
ruoi	174
cym	173
nhíp	173
sượt	172
phơ	172
ngui	172
nép	171
sảm	171
trảu	171
ruối	171
liếc	170
niêu	170
bụa	170
trủng	170
nhùn	170
trọi	170
náng	170
guột	170
tủng	169
pua	169
bết	169
púng	168
khổn	168
vằng	168
phầm	168
nhẩm	168
rục	168
chỉa	168
thào	167
nẩy	167
guin	167
phũ	167
kiếng	167
chành	167
rúc	167
cùa	167
trùn	167
gạ	166
păng	166
tếch	166
đia	166
cạc	166
sé	166
diểu	165
mói	165
ớn	165
ỏ	165
vấy	165
giòi	165
duơng	165
rùi	164
dẩn	163
thủa	163
ngút	163
mian	163
díu	163
triễn	163
cứt	163
hym	162
gàn	162
loáng	162
chéng	161
triêng	161
bòn	161
chồm	161
bặt	161
unh	161
mạy	161
vích	160
nguyn	160
loẹt	160
ngoạm	160
pơng	160
pung	160
sayn	160
cuin	160
dể	159
pía	159
nải	159
đọt	159
thũng	159
thóp	158
dé	158
duân	158
dạm	158
bẹn	158
đung	157
ùa	157
lứt	157
diến	157
sất	156
khui	156
vờn	156
ngong	156
gieng	155
pốt	155
đàu	155
thuơng	155
phên	154
péo	154
quèn	154
nhòe	154
săm	154
xép	154
pheo	154
khuay	154
lọn	154
nhiêm	154
tạnh	153
chiếng	153
quin	153
lịnh	153
trề	153
hực	152
huáng	152
bịu	152
trịa	152
tễu	152
vấu	151
nếnh	151
xược	151
quéo	151
rị	151
choa	151
paing	151
giô	150
riêu	150
ắng	150
úm	150
hão	149
rắp	149
lìm	149
lịm	149
neng	149
ẳng	149
đuợc	149
pả	148
thổn	148
thứa	148
páo	147
xúm	147
gộc	147
rày	147
loanh	147
tóp	147
thuồng	147
đáu	146
phến	146
khim	146
quẳng	146
nốc	146
bùm	146
ngum	145
ngau	145
sẩn	145
nhúm	145
gừa	144
traun	144
đét	144
cở	144
oẳn	144
quyn	144
nháo	144
phượt	143
tược	143
ăm	143
khò	143
nèo	143
lếu	142
khoải	142
lừ	142
moin	142
chúi	142
thót	142
khuâng	142
nhẩy	142
pồ	142
truyên	142
ớ	142
ghenh	142
raon	142
trớn	141
truyến	141
ngốn	141
miều	141
đơm	141
ngy	141
cứa	141
lín	141
ngườm	140
lía	140
gãi	140
chạnh	140
xeo	140
vức	139
rọ	139
khạc	139
vuột	139
đùm	139
chèm	139
tóe	138
trản	138
mảy	138
mợ	138
giát	138
pé	137
láu	137
xém	137
tồng	136
tắn	136
việp	136
thết	136
nõn	136
lằng	136
nám	136
núc	136
lỏn	136
hụi	136
trấp	135
rỉa	135
gạn	135
trun	135
sọt	135
thừ	135
mém	135
mấp	134
xốc	134
xàm	134
xõa	134
khứa	134
chạ	134
trĩu	134
quỷnh	134
rám	133
phún	133
bớp	133
chổng	133
dá	133
trử	133
thèn	133
thoe	133
lếch	132
phủi	132
dẫy	132
nhiện	131
ượng	131
cửi	131
pem	130
hởi	130
nhích	130
gie	130
phào	130
nhao	130
chòng	130
bĩnh	130
khảng	129
luyên	129
còm	129
mứn	129
lẩm	129
bươm	128
tăn	128
kheng	128
huýnh	128
lủi	127
phới	127
kháp	127
náy	127
xường	127
giặm	127
ngấn	127
quoi	127
puan	127
pê	126
liếng	126
kít	126
truyển	126
niếp	126
pán	126
quằn	126
sừ	126
quại	126
theon	126
ngoáy	126
giậu	125
rôm	125
niễng	125
bâu	125
noao	125
dánh	125
nhìu	125
lợm	125
thóa	124
dũa	124
lỉnh	124
uể	124
khè	124
ngoạc	124
séo	124
nhảnh	124
tỏng	124
oái	124
mớm	123
giôn	123
phẩn	123
ghiếc	123
ngoằng	123
chảnh	123
tắp	122
dơn	122
xôm	122
ỳ	121
khoeo	121
sium	121
ẽ	120
giắt	120
mủn	120
vên	120
lé	120
vểnh	120
xịn	120
doin	120
thẻn	119
mẩy	119
lể	119
quài	119
thoang	119
đãn	119
vảng	119
toét	119
buang	119
đin	118
vẹm	118
xơi	118
pó	118
ét	118
rứt	118
săng	118
khaing	118
cớm	118
keon	117
niềng	117
vẻn	117
sạo	117
trẹm	117
gùi	117
đẫn	117
xấc	117
roam	117
dộng	116
nưng	116
măm	116
thạp	116
uai	116
ỉa	116
phốc	116
dụm	116
thênh	115
nguơn	115
nhiếc	115
lét	115
lẵng	115
nguệch	115
ếm	115
lợt	115
gẩy	114
muôi	114
bụp	114
trui	114
ghìm	114
nhụt	114
đuơng	114
phờ	113
suing	113
ngẩm	113
áy	113
kháo	113
nhệch	113
khộp	113
rần	113
vầu	112
khia	112
nhếch	112
rảo	112
tuếch	112
sại	112
giền	112
nain	111
nhẫm	111
diếm	111
nật	111
ược	111
rỏi	111
bổi	110
gốt	110
rốm	110
nhăm	110
sồ	110
gẫy	110
hợm	110
hoắt	110
rùm	109
uam	109
naum	109
đư	109
vem	109
bằm	109
taung	109
nhản	109
xoạc	109
hóp	109
nụy	108
vói	108
mỷ	108
bỡ	108
chờn	108
bịnh	108
ẻo	108
phỗng	108
quánh	107
ễnh	107
reon	107
ngấu	107
tẹo	107
dớn	106
bỡn	106
bấu	106
mún	106
tậu	106
hiết	106
làu	106
mẹt	106
lốn	105
gột	105
pẩu	105
cỡi	105
khạo	105
pết	105
sậu	104
lẩy	104
dả	104
trôn	104
giếc	104
trổng	104
vù	104
lấu	103
ghè	103
nược	103
hùn	103
nhũn	103
tằn	103
kẹ	103
néo	102
nhúc	102
chóe	102
ngù	102
nhố	102
suyu	102
cón	101
róc	101
đén	101
vục	101
nghệch	101
đon	101
muốt	101
thiềng	101
lói	101
phớc	101
phôn	101
phuan	101
buin	101
mý	101
pheng	100
đẵng	100
xoàng	100
lải	100
nghèn	100
ium	100
khoen	100
vèo	100
ém	100
ài	100
lỏm	100
dót	100
sain	99
khấp	99
miêng	99
quơ	99
trét	99
huyn	99
thàu	99
mén	98
ngừm	98
cháng	98
dộc	98
lững	98
sôn	98
gát	98
khuang	98
ró	98
vẳng	97
núa	97
bư	97
dìn	97
xẹt	97
đỗng	97
cuổi	97
chề	97
bậu	97
thỏm	97
phài	97
khịa	97
mín	96
nằng	96
bắng	96
thía	96
đển	96
mưng	96
viển	96
dồng	96
mính	96
xồm	96
chọt	96
đếch	96
choạc	96
phặc	95
rỏ	95
đót	95
rĩ	95
khốt	95
chuế	95
trược	95
mệ	95
giựt	95
quết	95
tẩn	95
ỹ	95
ừm	95
đưng	94
béc	94
mội	94
bẳng	94
cạ	94
õ	94
trồ	94
vừ	93
chẹo	93
vian	93
nhậy	93
trùy	93
thướng	93
chuân	93
kếch	93
ươn	92
triếp	92
pông	92
ẹ	92
lẹo	92
xổng	92
bõ	91
dơng	91
thõng	91
ghém	91
nhày	91
gôi	91
ị	91
móm	91
bạnh	91
bàm	91
phổng	91
ving	91
trẩy	90
trẩu	90
dổi	90
chẩu	90
đớt	90
sù	90
quắp	90
ngụm	90
đúm	89
ường	89
tiểng	89
kên	89
nghễ	89
ruang	89
sổng	89
vởi	89
vền	89
mầy	89
choạng	89
lúi	88
thoàn	88
siêm	88
khắng	88
duối	88
điễn	88
biễu	88
laim	88
hỳ	88
hớp	88
củm	88
sước	87
loin	87
chẽn	87
vể	87
dình	87
dóng	87
thiệm	87
chẹt	87
nàm	86
trất	86
bườn	86
càu	86
sạm	86
lẹt	86
xuoi	86
mằng	86
ngủn	86
dóc	86
yểng	86
muin	86
haon	86
rích	85
ngưởng	85
đật	85
dộ	85
rón	85
lơng	85
lôm	85
ghiền	85
giậm	85
lảnh	85
trửu	85
chian	85
trũi	85
ghĩa	85
pàng	84
thín	84
trèn	84
ngáng	84
tìn	84
bíp	84
tain	84
loạng	84
xập	84
tươm	84
niệc	84
thọt	84
pài	83
ây	83
tếu	83
ới	83
ngọng	83
rắt	83
nhùng	83
phỏm	83
giạng	83
bứu	83
bủng	82
gú	82
rù	82
dửng	82
đũi	82
loằng	82
pì	81
trệch	81
dũi	81
suê	81
viềng	81
vọp	81
tìa	81
tréo	81
sền	81
xửng	81
ũ	81
phập	81
heong	81
gỏng	81
sấn	81
payn	81
beon	81
giót	80
thuổng	80
giéc	80
hổn	80
tóng	80
thian	80
sực	80
ọ	80
ngom	80
rế	80
diển	80
quặn	80
traum	80
uyun	80
thè	79
trụng	79
ngáp	79
dòn	79
piêu	79
nhong	79
sịp	79
sẩm	79
tửng	79
gâu	79
sằng	78
phét	78
tồ	78
gẫu	78
lêu	78
rym	78
pồn	78
nú	78
giấp	78
buan	78
nồm	77
phớ	77
sờn	77
khà	77
xùa	77
vợi	77
dọ	77
thạt	77
mươn	77
bộp	77
ngưới	76
phấp	76
quắt	76
pằn	76
nym	76
lớ	76
xạc	76
thôm	76
ộ	76
rúa	76
nghịu	76
guyan	76
voan	76
nơm	75
rài	75
tré	75
hẩm	75
ạch	75
gyn	75
thuộm	75
ợc	75
trốc	75
rởm	75
vuơn	75
rịch	75
muồn	75
nính	75
dợt	74
xút	74
trơi	74
tọ	74
buột	74
uin	74
cạy	74
dòi	74
iang	74
doai	74
gòi	74
rượi	73
tạn	73
xư	73
nhởn	73
mũm	73
mĩm	73
giãy	73
biáng	73
reng	72
khén	72
nhẹt	72
đồm	72
loeng	72
phuy	72
chợp	72
hèo	72
luộm	72
chõ	72
keong	72
dướng	72
guim	72
mên	71
thổng	71
nhèm	71
ơng	71
xụp	71
đẹt	71
rả	71
nghệp	71
hoạc	71
nừng	71
phéc	71
khian	71
kẻng	71
ầu	71
thó	71
kều	71
giạt	70
quẫy	70
nhuốc	70
chạo	70
sượng	70
ròn	70
bương	70
buyan	70
khing	70
oắc	69
míng	69
nư	69
cờn	69
xáp	69
đỏng	69
gày	69
nhột	69
bòa	69
trẽn	68
vường	68
thướt	68
chiam	68
nhẹm	68
lưa	68
quắm	68
ình	68
pích	68
dủ	68
tạch	68
thuin	68
bỉu	67
báy	67
oằn	67
hển	67
soay	67
sộp	67
lụng	67
hoát	67
đủi	67
chã	67
chườm	67
ử	67
gằn	67
seom	67
đú	67
lống	67
díp	66
bĩ	66
ời	66
sáy	66
cúa	66
oăm	66
nãng	66
bốp	66
roàng	66
giói	66
choại	66
dain	66
cọn	65
liến	65
khoàng	65
đưới	65
khủa	65
liáng	65
nơn	65
ự	65
sũng	65
vãnh	65
dọi	65
váo	65
thụng	65
tém	65
thaon	65
coan	65
maum	65
mìng	64
nhiệp	64
kháu	64
ních	64
cắc	64
hục	64
saong	64
xòa	64
mủi	64
xiàng	64
ỡ	64
dịnh	64
hính	64
ưỡn	64
pàn	64
quĩ	64
hửng	64
nuan	64
riang	64
nhạnh	63
hớ	63
huênh	63
déc	63
nớ	63
hây	63
gơ	63
uớc	63
khùa	63
khướt	63
quệt	63
dười	63
xò	63
sịa	63
sã	63
ề	63
máo	63
trạy	63
ruam	63
pút	62
dất	62
nhó	62
cão	62
phơn	62
oam	62
dú	62
muổi	62
rạm	62
cặm	62
niện	62
tuýt	62
ngụp	62
lữa	62
týp	62
choeng	62
goan	62
toánh	62
ngoen	62
lìn	61
oao	61
đìu	61
nhoài	61
giập	61
mèng	61
hiều	61
bươn	61
sún	61
quóc	61
chồ	61
lũm	61
xoàn	61
nhù	60
nọt	60
bễ	60
tuyện	60
rẻo	60
tràu	60
cấc	60
queo	60
náp	60
chenh	60
àn	60
đuổm	60
chẽm	60
ứa	60
xuông	60
huồn	60
hoeng	60
quim	60
xoán	60
sẳn	59
bẩu	59
thẫn	59
triu	59
thúi	59
cụng	59
púa	59
dảnh	59
xổi	59
nhớp	59
láp	59
phảm	59
khọt	59
rắng	59
lích	59
thóng	59
toẹt	59
quấc	58
liện	58
hậm	58
ờng	58
khấm	58
xuê	58
dáu	58
đượng	58
chão	58
huơng	58
háp	58
huội	58
tắng	58
hèm	58
lảm	58
bệt	58
nghỉm	58
bựa	58
nhứ	58
pão	58
nhia	58
niam	58
ghia	58
lụn	57
khoèo	57
ruỗng	57
tưa	57
lảo	57
tón	57
âng	57
quỵt	57
mằn	57
dão	57
xím	57
truồi	57
ể	57
ngộp	57
nủ	57
phử	56
nhời	56
dạc	56
khựng	56
tênh	56
nèn	56
húp	56
mấn	56
phiang	56
xình	56
véo	56
phé	56
ệ	56
bủn	56
khuỵu	56
bôm	56
tén	56
thẹo	56
lúm	56
nũng	56
nhuy	56
piam	56
hẵn	56
cọt	55
lử	55
phủng	55
ộp	55
trới	55
tưu	55
sướt	55
chờm	55
xoe	55
suồng	55
gặng	55
xộc	55
nhốn	55
dáy	54
đeng	54
khểnh	54
nhỡn	54
liềng	54
rảy	54
lất	54
đỏa	54
bẵng	54
lẹp	54
giụa	54
ặc	54
đủng	54
thỗ	54
triệp	54
khoáy	54
hừa	54
buya	54
khiểng	54
maon	54
rụm	53
hó	53
thá	53
nác	53
mym	53
quơn	53
ngưởi	53
lìu	53
saom	53
choai	53
chượp	53
cụi	53
huay	53
hẻ	53
piang	53
tiang	53
róm	53
pạ	52
dứng	52
pạc	52
rạo	52
đui	52
rều	52
truyn	52
vỵ	52
cảu	52
giớ	52
xầm	52
ngoe	52
dước	52
đing	52
lủa	51
nhự	51
nghì	51
xàng	51
trạnh	51
ản	51
triểu	51
ngắc	51
lế	51
đễn	51
giầu	51
đỏi	51
vảo	51
thuyến	51
hiêng	51
xèng	51
pứa	51
taim	51
hẩu	50
gióp	50
rờn	50
khúm	50
pyn	50
bỏi	50
nhoa	50
liếp	50
ẻ	50
móp	50
buam	50
nhôn	50
guôi	50
hỗng	50
hăn	50
yng	50
hể	49
tiệu	49
chầy	49
riềm	49
sạng	49
trài	49
trự	49
byn	49
xíng	49
dịa	49
nhiu	49
khịt	49
khuể	49
sằn	49
đẻn	49
chây	49
khầu	49
giổi	49
kiếu	49
chới	49
tuynh	49
pếch	49
thịch	49
phiều	49
ruim	49
phaon	49
péng	49
huồi	49
sết	49
nống	48
cuy	48
mọ	48
ười	48
chạn	48
tút	48
hế	48
buối	48
cốn	48
thoeng	48
chũng	48
choam	48
pát	48
lườm	48
naung	48
xía	48
đân	47
viến	47
ót	47
dồ	47
nị	47
tụm	47
rặt	47
chớn	47
ỗ	47
súa	47
nẫu	47
phược	47
ữ	47
nguậy	47
dức	47
cõ	47
ại	47
nầm	47
méc	47
lủn	47
sới	47
suai	47
suang	47
phiểu	47
siên	47
huồng	47
hiệm	46
trỗ	46
cọi	46
riệu	46
hắng	46
truan	46
lòn	46
khã	46
vùa	46
hén	46
quon	46
púch	46
nghể	46
phuông	46
tõm	46
dẹ	46
kẹn	46
giom	46
uang	46
chuôn	46
toin	46
guay	46
bía	45
tuyn	45
nhón	45
xừ	45
vố	45
róng	45
khù	45
ríu	45
xuề	45
gười	45
ngõng	45
nánh	45
vự	45
ngồn	45
cuôn	45
dằm	45
chểnh	45
vùn	45
từa	45
tọc	45
cại	45
thên	45
paon	45
teong	45
dắng	45
biêu	45
kịt	44
péc	44
xéc	44
nẳng	44
ớc	44
đếu	44
sẻn	44
nhều	44
xếch	44
đợ	44
híp	44
xiểm	44
chĩnh	44
xảm	44
giùi	44
luốc	44
gièng	44
èo	44
niễn	44
niêng	44
rạnh	44
tiềng	43
khỉnh	43
bộng	43
lủ	43
dôn	43
đé	43
pố	43
rướn	43
rói	43
líng	43
diếc	43
nghía	43
tơn	43
cũn	43
buỗi	43
rặn	43
ngoắt	43
phua	43
bẳn	43
phẩu	43
piềng	43
dử	42
xẩy	42
sẵng	42
vặc	42
gọp	42
xẫm	42
mế	42
quia	42
chuya	42
taing	42
vạy	42
sỗ	42
sầy	42
loàn	42
ẹo	42
niệt	42
nẹt	42
nọn	42
toai	42
vưởng	41
triên	41
xên	41
enh	41
hện	41
cỏn	41
dựt	41
trĩnh	41
hật	41
iên	41
ễ	41
đẵn	41
nhò	41
mèm	41
nhiếm	41
phắt	41
bệch	41
càm	41
nhõng	41
dỹ	41
ạnh	41
nhỹ	41
chến	41
chía	41
đụt	41
giẹp	41
phuộc	40
thủi	40
bải	40
ỉm	40
lụp	40
trổi	40
tưởi	40
thưng	40
toen	40
khấc	40
táy	40
khiu	40
tuối	40
sây	40
giái	40
tẹt	40
mởn	40
phướng	40
maun	40
thaung	40
toác	40
nẹ	40
đynh	40
xĩ	40
khổi	39
khú	39
điệm	39
haun	39
nián	39
khắn	39
sỉnh	39
oin	39
khy	39
chặp	39
xẩu	39
khoài	39
nghịt	39
uya	39
toáng	39
thuẩn	39
choảng	39
ướm	39
hướm	39
rão	39
nhiểu	39
lừm	39
són	39
nhụa	39
chệ	39
saun	39
ngàu	39
vọc	38
rạt	38
khị	38
vòa	38
myn	38
boin	38
bẽo	38
hày	38
bép	38
ộc	38
cỡm	38
týn	38
thởi	38
ỉn	38
chổm	38
ngoạt	38
thoản	38
rổng	38
ngứ	38
vão	38
sồn	38
duya	38
nỳ	38
phời	37
phầy	37
dúng	37
trũ	37
lồm	37
ơm	37
tháy	37
phộc	37
thơng	37
đựa	37
hưỡng	37
ọp	37
giung	37
nhê	37
lẽn	37
xuyền	37
tậm	37
mịnh	37
hian	37
duồng	37
chọng	37
nhạp	37
riam	37
nạch	37
riễn	37
nớp	36
puông	36
tíu	36
chiếp	36
mơi	36
trợt	36
miệu	36
ngun	36
chyển	36
thoen	36
trẹo	36
nguòi	36
siểm	36
vủa	36
quít	36
riệc	36
xằng	36
bẹo	36
ồng	36
nuột	36
rếu	36
ướng	36
ẹp	36
quạch	36
khôm	36
xêm	36
đở	36
oách	36
păm	36
chậc	36
uơng	35
lẹng	35
nghenh	35
nhiền	35
rúm	35
gữa	35
giữu	35
tóa	35
uyu	35
suay	35
chúp	35
giài	35
nẩm	35
hếp	35
chễm	35
hản	35
chuyn	35
trính	35
ồm	35
sẳng	35
mím	35
gậm	35
suam	35
nguyển	34
nạy	34
lụ	34
ngẩu	34
uôn	34
bửa	34
thõa	34
tèn	34
chô	34
trốt	34
khì	34
dúm	34
bẽn	34
píng	34
phiu	34
trian	34
ruê	34
xuấn	34
lỹ	34
ụp	34
truởng	34
tián	34
rớm	34
mếch	33
luơng	33
tến	33
củn	33
phòn	33
dụp	33
bym	33
sởn	33
dụi	33
tợ	33
lẹm	33
nhắng	33
khồng	33
ợt	33
oang	33
ỵ	33
măn	33
guộc	33
vệc	33
khẹt	33
ngữa	33
quạc	33
mứa	33
